Names,ARE.R,AUS.R,AUT.R,AZE.R,BFL.R,BFR.R,BGR.R,BHR.R,CAN.R,CHL.R,CZE.R,DEU.R,DNK.R,ENG.R,ESP.R,FIN.R,FRA.R,GEO.R,HKG.R,HUN.R,IRL.R,IRN.R,ISR.R,ITA.R,KAZ.R,LTU.R,LVA.R,MAC.R,MAR.R,MLT.R,NIR.R,NLD.R,NOR.R,NZL.R,OMN.R,POL.R,PRT.R,QAT.R,RUS.R,SAU.R,SGP.R,SVK.R,SVN.R,SWE.R,TTO.R,TWN.R,USA.R,ARE.E,CAN.E,DNK.E,GEO.E,IRL.E,ISR.E,ITA.E,NOR.E,PRT.E,SGP.E,SVN.E,SWE.E,TWN.E,USA.E,EGY.L,IRN.L,KWT.L,MAR.L,ZAF.L
SQD46,-38.8238173854685,-33.6323113731814,-10.5687500093246,-22.2766577090731,-21.0215245369361,-20.0135623931189,-27.4237263863088,-68.6162609687797,-25.5329295161166,-27.5672087290349,-17.5351822425752,-17.5716770714415,-35.5456244501275,-27.2429947416212,-18.066655829968,-50.2311568820168,-16.9448736336139,-43.2615023780661,-17.445764158225,-16.9708973403237,-28.7153067893304,-73.9791197391601,-13.9122112460431,-13.8098486746586,-26.6013934166736,-45.2088091799427,-45.4767086036591,0.084478443320426,-39.0952120358275,-41.9053666206652,-32.3909096253371,-21.4228961536334,-44.521612159396,-31.7961683804039,-68.6627901548277,-41.8597496359664,-0.169518821101514,-51.4178877903718,-34.0332520751958,-104.368261168954,-32.3066063869281,-16.3686696457904,-38.1195228000117,-33.6149904663806,-36.1876006674844,-15.6616413193629,-11.3024838101343,-42.4650851053674,-13.2605567854003,-10.2092623437156,-29.264433453822,-23.7542225772864,-12.4866938715879,-5.51732037044059,-39.2298824707743,1.60546908827558,-38.4560128551545,-29.8144398112329,-32.0048604342713,-13.9541909811078,-8.28731606522232,-51.1282373539242,-68.2903460427844,-50.1013903967904,-51.7966675131892,-85.812701696962
SQD47,-38.0905396772032,-33.0139686783048,-10.0711388748567,-21.6260420229785,-21.4242731242511,-20.9532879264353,-26.9489801180398,-67.8449952978391,-25.4252641583873,-27.1014160383968,-17.8451670146246,-17.8290234661414,-36.2259835932681,-27.7888749591756,-18.0597942537866,-51.0194792653955,-16.4432295899432,-42.5809060643608,-16.7549161779446,-16.0292177582266,-28.6322281066102,-72.5447613178367,-13.0403421536258,-13.4508816706733,-26.029540236196,-44.5019614902086,-44.5596833465534,-0.447264991466253,-39.0552162954798,-41.2784608205286,-32.4839526448683,-20.6388500611905,-44.9555951047593,-31.9566406892356,-68.2284758116757,-41.2112334900336,-0.770174915262041,-50.5830065848789,-34.1925254611922,-104.213698044646,-32.9938816918305,-16.3327153709964,-37.3823500223322,-33.2303469502211,-35.6355202396709,-15.0194026501727,-11.2525430668802,-41.8562920366853,-13.1466376065633,-11.7433157481078,-28.4306668867693,-22.7396204764477,-11.4178845716503,-5.13320480134805,-38.4357779549624,1.29703323413664,-38.2444254262673,-29.2658725669479,-31.1491353287807,-13.3263733322869,-8.3071523430138,-50.528307932001,-68.0614229027252,-48.7559222695634,-51.4481611340673,-86.1609545788518
SQD48,-37.2005795016107,-33.1158271723353,-9.2896558186669,-21.2816446510177,-21.5403049294755,-21.3457064944434,-27.4363726582315,-66.543907374695,-25.3439092371216,-26.8544634443432,-17.0170876390238,-17.6465173079701,-36.3152428857005,-27.7459920518781,-17.8181903185147,-50.7740698933656,-16.0029821006013,-42.1481242754179,-16.2428703106226,-16.7443703589925,-29.3222471051109,-71.460057054705,-12.2879347483103,-13.5394545549933,-25.9902851740511,-44.5832082199303,-43.7123938564166,-1.37293623405628,-39.4930326745898,-40.5756839472336,-32.1765043737876,-20.630940068381,-45.6181713519127,-31.885167687693,-67.2207961297385,-40.5991769095321,-0.16661701723417,-48.9757400436004,-34.3131131906603,-103.220337957831,-32.6763886566529,-15.3749798374389,-38.283943880038,-33.1116471171227,-34.5313991384248,-15.4263038465956,-10.892524395315,-40.1127439357423,-12.0865213203569,-12.6365126096179,-29.0075016877501,-22.1428441436519,-10.571684416019,-5.54130155035624,-38.1597644236452,1.23722171030887,-39.2240536006432,-29.7942879393622,-31.1183852059178,-12.0719725103587,-8.28304303913048,-49.734863108341,-66.9173057476829,-48.2261069984995,-51.3697372245348,-85.200497561849
SQD49,-36.132941033769,-32.9173782951182,-8.09910718787117,-20.9306099874523,-22.0413435277763,-21.2257368083574,-27.8571889827208,-64.8658297899082,-24.9143688845058,-26.4773208857287,-16.5110818407873,-18.0138811157051,-36.4301487006325,-28.1460310735253,-17.1508109442495,-49.9578987648734,-15.4466024532309,-41.4384730344226,-16.6112538573113,-16.9517090604788,-29.6584113532897,-70.3659870668459,-11.8696718873051,-13.4834242079264,-25.6616234593164,-43.5731833921326,-44.2413772346352,-1.48804638271729,-38.4917118213064,-39.5791941766303,-31.7736518927613,-20.9352945011305,-46.0143625995411,-31.6266620260522,-66.2733699150902,-40.1619953404064,-1.43386930030732,-47.5031939862372,-33.6465860070258,-103.304453477818,-31.9482212081198,-15.3149471687224,-38.0149944527493,-32.7343190588147,-34.3608369596095,-15.6301196315287,-10.0342162607028,-38.6865689630179,-11.4749223995105,-10.7940167379373,-28.7089735759114,-22.6356207820693,-10.2564046408378,-6.86186839492496,-38.2640644331941,0.624273837614201,-39.3668640366413,-27.9985034830161,-30.6794291877287,-12.6301494749692,-7.18461381406392,-49.1256700230291,-66.9314997549414,-47.8592602953145,-50.4796518700466,-84.5338648452967
SQD50,-34.4938228268338,-32.8140425386708,-7.88497549914864,-21.2286313762942,-21.5601160165322,-21.1693074625208,-27.8040933720686,-63.7322371540065,-24.4596211577932,-25.8022908584901,-16.3581325388115,-18.1507063855158,-36.3882799557475,-28.8253774043535,-17.1552342267764,-49.6073553759672,-14.6182021637271,-40.3401800871277,-16.3969617368233,-17.3147696027515,-29.6482205903728,-69.2401761380164,-10.4438010154281,-13.3675123419797,-26.2793305697097,-42.7348775847763,-43.4338450449339,-1.91825170712817,-38.9604518845172,-38.9172670989402,-32.8868393582344,-22.054942797918,-45.9284853855765,-31.734692654909,-64.9838385347704,-39.8154209471586,-1.38428924645967,-46.8212934393416,-34.3041692774289,-102.419543906157,-31.3155830677635,-14.4343146196165,-36.9365490234721,-32.5083611107928,-33.0728533864132,-13.779682417386,-10.1028137983178,-38.1155581203113,-11.4653905250418,-10.8094518738971,-27.9761343167409,-21.8546859432622,-9.98931814725336,-7.29803594824205,-39.1962183821604,0.710055130036268,-38.9039369110168,-28.1717164155434,-30.9447585465936,-11.9878783373318,-7.53628443869329,-48.3380421929401,-67.7557106019124,-47.6027682571906,-49.9478547551037,-83.5439286173388
SQD51,-33.9719843742591,-32.936912792301,-7.62481507707514,-21.9188565698854,-21.5777870023483,-20.7421982919439,-28.0361032324086,-62.3553075171516,-24.5343962769234,-26.1018961741187,-15.8503968799883,-18.2771416476705,-35.207063651882,-28.1235658112247,-16.3536720254532,-49.8523902920984,-14.5390463161321,-39.5343064884186,-17.9564278324405,-17.7318218041503,-28.9575384657053,-67.4729542772207,-10.1214170919087,-14.7102663378116,-27.1291638976111,-42.2780853681742,-42.1038993592798,-1.69102210377855,-38.7183690116828,-38.5158171985875,-32.5859263767506,-21.6342978312004,-45.5445147794452,-31.8903827110691,-64.2813703277619,-38.5001411111031,-0.974500050899907,-46.513946609296,-33.4545653247123,-101.670474589331,-30.9782671368226,-13.7008705762309,-36.5886023552052,-31.2936548808477,-33.3685658723674,-14.4540318152852,-10.3132954188651,-37.1211605808621,-11.6959744465237,-10.1935881113691,-27.8182539088538,-21.5385622494143,-9.73792751084393,-6.66538118040587,-38.0519008228043,0.346345869381781,-38.3322994100283,-27.1206775298221,-30.315101191498,-11.9990524969049,-7.02715443173706,-46.74949727911,-67.2092675456839,-46.587428370275,-49.9936897000014,-82.3780946893781
SQD52,-33.0773327748911,-31.6144441531105,-7.30411042620791,-22.4537683664148,-21.515083431075,-20.0096296083938,-28.7625242056202,-60.9137162250349,-24.0511567305584,-25.3211380418921,-15.347027840397,-18.9342054088986,-34.2244653397775,-28.5474090012108,-15.7322591192568,-49.6055093664751,-15.0212966308442,-39.4086760594801,-17.5411488075674,-18.1929399179182,-29.7331266213523,-65.5056874806121,-10.3287057002688,-14.7305221243113,-27.6674654724453,-41.0707947010391,-41.6722920327063,-2.14706698316185,-39.4366267573474,-38.1382623525493,-30.9549815843015,-21.3323631090789,-45.3350561302322,-31.6097780107962,-63.7962469597312,-38.4327929972847,-0.715155238197627,-45.4389867914022,-33.9531204230085,-101.370656132626,-30.1811925255268,-14.0653859325526,-35.7751582579227,-31.49657292987,-32.2867405788504,-14.044396685942,-10.3107265576262,-36.4606102432244,-12.6057309518962,-9.74967982269823,-27.1150803731499,-21.1353339883622,-9.48518781363029,-6.37863338915297,-37.2843463098725,0.30252828534583,-38.7178531187855,-26.6163419435861,-30.1678751294721,-10.8100017973228,-6.71700018194546,-46.3554641931335,-67.1893367375273,-45.2831458683781,-50.121558742929,-81.7917297357806
SQD53,-32.2222589402162,-31.438477813561,-7.40985833413925,-22.6458393471703,-21.0328450130666,-19.4764072812705,-28.8685848651476,-60.2426019430758,-23.7574076451348,-23.8074129299085,-15.1101891435043,-18.0908955393877,-33.129151264533,-28.3483021875713,-16.288309102485,-48.8013820284508,-14.652635704727,-38.6848699105792,-17.2578604166163,-18.6958144456137,-30.2232089568056,-65.4096643555966,-10.9710238589684,-14.7345993646537,-27.4319645377583,-41.3430726803346,-40.9902087726884,-2.32575085834752,-37.811148686744,-37.2425864797112,-30.6508705934337,-21.5628723527219,-44.8151882653674,-31.7759845535696,-62.8699899115662,-37.3102063056688,-1.67553503543428,-44.3179202257839,-33.0848989639731,-100.186348600291,-30.2106946586476,-13.7128406774865,-34.4865564963546,-31.47712785159,-31.8945729256741,-14.1992280585425,-10.2185917329283,-35.3968664250295,-13.4622702783653,-9.95106462839177,-26.6463045999481,-21.41964121381,-10.1550690091693,-6.51387903960602,-36.6838378518956,-0.120810167093277,-38.7237158882411,-26.4076203259653,-28.9734049613951,-10.6015025844625,-6.77562774332234,-45.605987732544,-65.6538877724858,-44.7775046992006,-49.6052145902847,-80.8643201689994
SQD54,-31.0395244669382,-32.1186748405412,-7.04808749654664,-22.8025437349209,-21.48269336273,-19.2342543954728,-28.8921914606603,-59.6096868065436,-24.2222681631384,-23.5909947479172,-15.2896903958611,-18.5218130788049,-33.3916508304027,-28.0444774292907,-16.3854589914699,-47.968912474762,-14.1823530837354,-39.049342490692,-16.7526610711151,-19.5716401331705,-30.3422860736763,-63.8847663623107,-10.9835202508096,-14.7615797000347,-26.7005394280822,-41.4306054334175,-41.0762234049547,-2.67828195782105,-38.4620078057565,-36.7303668005726,-30.7520878749673,-21.1464831457419,-44.0806042684799,-31.3734255607819,-62.0275309125689,-37.3656745301278,-1.48373438350104,-43.1785683295136,-32.9384031008624,-99.1806644273339,-30.6570737818281,-13.8361641006969,-34.5974765454574,-31.6690223323415,-31.1818557398466,-14.9689790369689,-10.2002466191848,-35.1601811568784,-13.8827714768055,-9.79487863714558,-25.3005286492726,-20.8855897492031,-9.66575938875478,-6.43727679867117,-36.2973906637933,-0.636503460144987,-38.0438593497413,-26.6141110735845,-29.9440466942557,-10.3312099848985,-6.65388394263186,-44.5895435134454,-65.3059659759001,-44.2589074466332,-49.2484489369357,-80.3096134333181
SQD55,-30.7685074429432,-31.2230331915367,-7.78968638435633,-22.8067582539792,-20.4956990432031,-19.5939533781417,-28.2677219826139,-57.9941612104903,-23.32085997178,-23.0987114498045,-15.2316867667623,-17.991297250803,-32.6387038061614,-28.1837336542848,-16.3995956288749,-47.1157195071684,-13.3803509965822,-38.48462408853,-16.3842041787436,-18.9825470809107,-29.9748106780678,-63.4393528430603,-10.616705248331,-15.5803513186883,-26.4630927965191,-41.1016803224642,-40.2429801776246,-2.92103719041518,-38.3591768628919,-36.2675108168377,-30.5521779475255,-20.1121847498405,-43.5251149694177,-31.9481807762718,-60.7506716607238,-37.00472231311,-1.15944986152263,-42.7347171971451,-32.29547505646,-96.9482590320441,-30.7416588283301,-12.6149715548977,-33.9721163311301,-30.6842446526285,-28.765401579248,-14.6166025838861,-9.80945262108724,-33.9225873329931,-14.0053239732716,-9.37054861123092,-24.6366352054753,-20.7974516198116,-9.56196447567444,-6.37206554119623,-35.4794584908368,-0.47223968271664,-37.6935539974745,-27.0777621183153,-30.0929205137552,-10.4490231006107,-6.74035422964376,-44.0180933408797,-64.4206623186269,-43.1500624860157,-48.9388865841356,-79.180885104616
SQD56,-29.6611040327095,-31.6080019246365,-7.45463108172277,-22.3206621622295,-20.1090757484938,-19.4766313238009,-28.2216824675108,-56.5334947707348,-22.778238985563,-22.982437018617,-14.640529993962,-18.3524983623345,-32.3189951929347,-27.9065904109117,-16.2603116954086,-46.770081006219,-12.7763310199792,-38.7563506565685,-16.0476783037729,-19.2357571609902,-29.9743154358788,-61.8634189088054,-9.83204325416425,-15.7926658423856,-26.6574641213795,-40.9813384943306,-39.90339664168,-3.6575912280276,-37.3461775161144,-35.4281265190879,-30.4945044426785,-20.0304369773669,-43.2548203748736,-32.0463428262907,-59.3720288083233,-37.1094538386017,-1.07051672046324,-41.1800118986454,-32.3697598069218,-96.4945414944136,-31.0722104702224,-12.4089428056705,-34.6506221524306,-30.0730821635211,-28.5882947148179,-13.0386985450055,-9.37781775816076,-33.1776284478087,-15.9156989943434,-8.32658782331873,-24.3219751151904,-20.6030541725922,-9.84070754031667,-5.78921948568466,-34.8426556626553,0.163888293465907,-37.4081537316356,-27.0493285417167,-29.6540542167667,-10.8394008948532,-6.88519381404001,-43.3750918665522,-63.6843767323228,-42.2087584032505,-48.4194029296266,-78.3992882953021
SQD57,-29.0710480416218,-31.1652638972802,-7.49873549311271,-22.3081686155942,-21.0499523878107,-19.4932999006786,-27.8979347243042,-54.9090140842765,-22.5813228650012,-22.7072226424438,-15.3061691408955,-18.8345872101873,-32.6273320492521,-27.5627662371711,-16.1689168462647,-45.5477454655176,-12.731984296626,-38.5851348908532,-15.4787978499049,-19.4662315967428,-29.4940739835352,-61.0336618797246,-9.33374032803137,-16.03942855241,-26.4443324454968,-41.2361290884443,-38.6487126090584,-2.72138463006715,-35.7999958327132,-34.0536035531258,-29.682081091343,-20.2438900297375,-43.1964741335807,-31.9952418688301,-59.3595659373793,-35.3788123723029,-0.669621853932266,-40.7061896110765,-33.2635946236757,-95.4795073978955,-30.4614226787203,-12.1437914852396,-34.1565339595114,-29.1725791801943,-28.6838056955128,-12.9614896667635,-11.1536297365144,-32.2597257880515,-16.2678898692487,-7.81262396801244,-25.1507223625291,-20.3693814439057,-9.0395823526517,-5.07552604469284,-34.8090072829785,-1.46654792534086,-37.503359368098,-26.9377470453575,-30.3962604727934,-11.2502781492202,-7.58433753666866,-42.3373337768875,-62.4192264374219,-41.833832264119,-47.9245912454424,-77.3273065242497
SQD58,-28.3700620267252,-31.1890053774184,-7.47393439751713,-21.6985019234385,-21.1678637095161,-19.008101220751,-27.6459043210711,-53.1218140123099,-23.143107018492,-22.4263304256138,-15.3824193489156,-19.7411480040721,-32.7113582560117,-27.3603602875157,-15.5400783869197,-45.6755577950718,-13.0231911013328,-38.4385747384348,-15.6477188465599,-20.0069156609697,-28.7198730632502,-60.5271897753541,-9.60611314409486,-15.4471403100933,-26.4990667788604,-41.1021069160621,-38.0817872892841,-2.69680728920404,-35.5842960019261,-33.1536571562452,-29.7680815753693,-19.3664600329722,-43.1587050208602,-31.4786183154108,-58.6212059055231,-34.4060106124023,-0.395799106596868,-40.0518744860887,-33.8637162505892,-95.4647932544079,-29.6334357741861,-11.1410964472239,-32.1519559302689,-29.4412836979289,-28.8934002409851,-12.8303250358284,-11.7249667402128,-31.7202782584249,-16.9288310360118,-6.84286868622537,-24.9033927390053,-20.7657438336098,-9.01572588053991,-4.4506163430042,-35.0782410187752,-1.94352454908202,-37.2355679739813,-27.0007434055214,-30.0049451204639,-11.8793341332553,-6.99570327558212,-41.6933240331663,-61.9951772103872,-40.5368751765657,-46.6800164167093,-76.6340252329145
SQD59,-27.4590598078161,-31.5170309240959,-6.62651171939894,-21.5921063096569,-22.0394621277648,-18.3487294261608,-27.4097913412073,-51.9313112105225,-23.5199639703368,-22.362242214666,-14.7709648084708,-19.6133382651037,-32.4392429610453,-26.8995574664283,-15.5565301399865,-45.2298601995183,-12.0958681550736,-37.0860926305721,-14.4931136003831,-20.0112534333879,-28.5436555409135,-59.9233167280464,-9.42304345457566,-16.0673739666657,-26.2218100696624,-40.3622558857669,-37.8655070665626,-3.1646565551203,-35.2647798905567,-31.8118625332471,-28.9370106798487,-18.7125279777151,-43.65811570463,-32.1759247817198,-58.3115992595193,-33.752814370297,-0.274406151216499,-38.4888158772388,-33.5380611558614,-94.9293742393807,-30.0763840943715,-11.2548267308036,-31.0164111987513,-29.1848546311971,-28.576555945839,-11.8659652689855,-12.4649986649596,-31.1307991803245,-15.8417471618956,-7.80218982007858,-24.760065368359,-20.5243543788298,-9.03750510269558,-4.06676783130568,-35.1152156417482,-1.97009571305434,-36.2192361505683,-26.0136404065353,-29.7345337323707,-12.0592120470846,-6.80594611783461,-41.1161933055794,-60.1393184065523,-39.6117550202717,-47.004556678926,-76.1505349005875
